candidate_id,candidate_file_sha256,work_id,source_edition_id,translation_source_id,book,segment_index,target_paragraph,proposed_source_start_ref,proposed_source_end_ref,proposed_source_line_count,review_decision,reviewed_source_start_ref,reviewed_source_end_ref,reviewer,reviewed_at,review_notes,source_text,target_text,review_status,paper_facing_eligible,analysis_status
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-013,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,13,13,2.182,2.188,7,,,,,,,"ὣς φάθʼ, ὃ δὲ ξυνέηκε θεᾶς ὄπα φωνησάσης,
βῆ δὲ θέειν, ἀπὸ δὲ χλαῖναν βάλε· τὴν δὲ κόμισσε
κῆρυξ Εὐρυβάτης Ἰθακήσιος ὅς οἱ ὀπήδει·
αὐτὸς δʼ Ἀτρεΐδεω Ἀγαμέμνονος ἀντίος ἐλθὼν
δέξατό οἱ σκῆπτρον πατρώϊον ἄφθιτον αἰεί·
σὺν τῷ ἔβη κατὰ νῆας Ἀχαιῶν χαλκοχιτώνων.
ὅν τινα μὲν βασιλῆα καὶ ἔξοχον ἄνδρα κιχείη","Ulysses knew the voice as that of the goddess: he flung his cloak
      from him and set off to run. His servant Eurybates, a man of
      Ithaca, who waited on him, took charge of the cloak, whereon
      Ulysses went straight up to Agamemnon and received from him his
      ancestral, imperishable staff. With this he went about among the
      ships of the Achaeans.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-014,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,14,14,2.189,2.199,11,,,,,,,"τὸν δʼ ἀγανοῖς ἐπέεσσιν ἐρητύσασκε παραστάς·
δαιμόνιʼ οὔ σε ἔοικε κακὸν ὣς δειδίσσεσθαι,
ἀλλʼ αὐτός τε κάθησο καὶ ἄλλους ἵδρυε λαούς·
οὐ γάρ πω σάφα οἶσθʼ οἷος νόος Ἀτρεΐωνος·
νῦν μὲν πειρᾶται, τάχα δʼ ἴψεται υἷας Ἀχαιῶν.
ἐν βουλῇ δʼ οὐ πάντες ἀκούσαμεν οἷον ἔειπε.
μή τι χολωσάμενος ῥέξῃ κακὸν υἷας Ἀχαιῶν·
θυμὸς δὲ μέγας ἐστὶ διοτρεφέων βασιλήων,
τιμὴ δʼ ἐκ Διός ἐστι, φιλεῖ δέ ἑ μητίετα Ζεύς.
ὃν δʼ αὖ δήμου τʼ ἄνδρα ἴδοι βοόωντά τʼ ἐφεύροι,
τὸν σκήπτρῳ ἐλάσασκεν ὁμοκλήσασκέ τε μύθῳ·","Whenever he met a king or chieftain, he stood by him and spoke
      him fairly. “Sir,” said he, “this flight is cowardly and
      unworthy. Stand to your post, and bid your people also keep their
      places. You do not yet know the full mind of Agamemnon; he was
      sounding us, and ere long will visit the Achaeans with his
      displeasure. We were not all of us at the council to hear what he
      then said; see to it lest he be angry and do us a mischief; for
      the pride of kings is great, and the hand of Jove is with them.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-015,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,15,15,2.200,2.209,10,,,,,,,"δαιμόνιʼ ἀτρέμας ἧσο καὶ ἄλλων μῦθον ἄκουε,
οἳ σέο φέρτεροί εἰσι, σὺ δʼ ἀπτόλεμος καὶ ἄναλκις
οὔτέ ποτʼ ἐν πολέμῳ ἐναρίθμιος οὔτʼ ἐνὶ βουλῇ·
οὐ μέν πως πάντες βασιλεύσομεν ἐνθάδʼ Ἀχαιοί·
οὐκ ἀγαθὸν πολυκοιρανίη· εἷς κοίρανος ἔστω,
εἷς βασιλεύς, ᾧ δῶκε Κρόνου πάϊς ἀγκυλομήτεω
σκῆπτρόν τʼ ἠδὲ θέμιστας, ἵνά σφισι βουλεύῃσι.
ὣς ὅ γε κοιρανέων δίεπε στρατόν· οἳ δʼ ἀγορὴν δὲ
αὖτις ἐπεσσεύοντο νεῶν ἄπο καὶ κλισιάων
ἠχῇ, ὡς ὅτε κῦμα πολυφλοίσβοιο θαλάσσης","But when he came across any common man who was making a noise, he
      struck him with his staff and rebuked him, saying, “Sirrah, hold
      your peace, and listen to better men than yourself. You are a
      coward and no soldier; you are nobody either in fight or council;
      we cannot all be kings; it is not well that there should be many
      masters; one man must be supreme—one king to whom the son of
      scheming Saturn has given the sceptre of sovereignty over you
      all.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-016,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,16,16,2.210,2.214,5,,,,,,,"αἰγιαλῷ μεγάλῳ βρέμεται, σμαραγεῖ δέ τε πόντος.
ἄλλοι μέν ῥʼ ἕζοντο, ἐρήτυθεν δὲ καθʼ ἕδρας·
Θερσίτης δʼ ἔτι μοῦνος ἀμετροεπὴς ἐκολῴα,
ὃς ἔπεα φρεσὶν ᾗσιν ἄκοσμά τε πολλά τε ᾔδη
μάψ, ἀτὰρ οὐ κατὰ κόσμον, ἐριζέμεναι βασιλεῦσιν,","Thus masterfully did he go about among the host, and the people
      hurried back to the council from their tents and ships with a
      sound as the thunder of surf when it comes crashing down upon the
      shore, and all the sea is in an uproar.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-017,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,17,17,2.215,2.232,18,,,,,,,"ἀλλʼ ὅ τι οἱ εἴσαιτο γελοίϊον Ἀργείοισιν
ἔμμεναι· αἴσχιστος δὲ ἀνὴρ ὑπὸ Ἴλιον ἦλθε·
φολκὸς ἔην, χωλὸς δʼ ἕτερον πόδα· τὼ δέ οἱ ὤμω
κυρτὼ ἐπὶ στῆθος συνοχωκότε· αὐτὰρ ὕπερθε
φοξὸς ἔην κεφαλήν, ψεδνὴ δʼ ἐπενήνοθε λάχνη.
ἔχθιστος δʼ Ἀχιλῆϊ μάλιστʼ ἦν ἠδʼ Ὀδυσῆϊ·
τὼ γὰρ νεικείεσκε· τότʼ αὖτʼ Ἀγαμέμνονι δίῳ
ὀξέα κεκλήγων λέγʼ ὀνείδεα· τῷ δʼ ἄρʼ Ἀχαιοὶ
ἐκπάγλως κοτέοντο νεμέσσηθέν τʼ ἐνὶ θυμῷ.
αὐτὰρ ὃ μακρὰ βοῶν Ἀγαμέμνονα νείκεε μύθῳ·
Ἀτρεΐδη τέο δʼ αὖτʼ ἐπιμέμφεαι ἠδὲ χατίζεις;
πλεῖαί τοι χαλκοῦ κλισίαι, πολλαὶ δὲ γυναῖκες
εἰσὶν ἐνὶ κλισίῃς ἐξαίρετοι, ἅς τοι Ἀχαιοὶ
πρωτίστῳ δίδομεν εὖτʼ ἂν πτολίεθρον ἕλωμεν.
ἦ ἔτι καὶ χρυσοῦ ἐπιδεύεαι, ὅν κέ τις οἴσει
Τρώων ἱπποδάμων ἐξ Ἰλίου υἷος ἄποινα,
ὅν κεν ἐγὼ δήσας ἀγάγω ἢ ἄλλος Ἀχαιῶν,
ἠὲ γυναῖκα νέην, ἵνα μίσγεαι ἐν φιλότητι,","The rest now took their seats and kept to their own several
      places, but Thersites still went on wagging his unbridled
      tongue—a man of many words, and those unseemly; a monger of
      sedition, a railer against all who were in authority, who cared
      not what he said, so that he might set the Achaeans in a laugh.
      He was the ugliest man of all those that came before
      Troy—bandy-legged, lame of one foot, with his two shoulders
      rounded and hunched over his chest. His head ran up to a point,
      but there was little hair on the top of it. Achilles and Ulysses
      hated him worst of all, for it was with them that he was most
      wont to wrangle; now, however, with a shrill squeaky voice he
      began heaping his abuse on Agamemnon. The Achaeans were angry and
      disgusted, yet none the less he kept on brawling and bawling at
      the son of Atreus.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-018,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,18,18,2.233,2.251,19,,,,,,,"ἥν τʼ αὐτὸς ἀπονόσφι κατίσχεαι; οὐ μὲν ἔοικεν
ἀρχὸν ἐόντα κακῶν ἐπιβασκέμεν υἷας Ἀχαιῶν.
ὦ πέπονες κάκʼ ἐλέγχεʼ Ἀχαιΐδες οὐκέτʼ Ἀχαιοὶ
οἴκαδέ περ σὺν νηυσὶ νεώμεθα, τόνδε δʼ ἐῶμεν
αὐτοῦ ἐνὶ Τροίῃ γέρα πεσσέμεν, ὄφρα ἴδηται
ἤ ῥά τί οἱ χἠμεῖς προσαμύνομεν ἦε καὶ οὐκί·
ὃς καὶ νῦν Ἀχιλῆα ἕο μέγʼ ἀμείνονα φῶτα
ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.
ἀλλὰ μάλʼ οὐκ Ἀχιλῆϊ χόλος φρεσίν, ἀλλὰ μεθήμων·
ἦ γὰρ ἂν Ἀτρεΐδη νῦν ὕστατα λωβήσαιο·
ὣς φάτο νεικείων Ἀγαμέμνονα ποιμένα λαῶν,
Θερσίτης· τῷ δʼ ὦκα παρίστατο δῖος Ὀδυσσεύς,
καί μιν ὑπόδρα ἰδὼν χαλεπῷ ἠνίπαπε μύθῳ·
Θερσῖτʼ ἀκριτόμυθε, λιγύς περ ἐὼν ἀγορητής,
ἴσχεο, μηδʼ ἔθελʼ οἶος ἐριζέμεναι βασιλεῦσιν·
οὐ γὰρ ἐγὼ σέο φημὶ χερειότερον βροτὸν ἄλλον
ἔμμεναι, ὅσσοι ἅμʼ Ἀτρεΐδῃς ὑπὸ Ἴλιον ἦλθον.
τὼ οὐκ ἂν βασιλῆας ἀνὰ στόμʼ ἔχων ἀγορεύοις,
καί σφιν ὀνείδεά τε προφέροις, νόστόν τε φυλάσσοις.","“Agamemnon,” he cried, “what ails you now, and what more do you
      want? Your tents are filled with bronze and with fair women, for
      whenever we take a town we give you the pick of them. Would you
      have yet more gold, which some Trojan is to give you as a ransom
      for his son, when I or another Achaean has taken him prisoner? or
      is it some young girl to hide and lie with? It is not well that
      you, the ruler of the Achaeans, should bring them into such
      misery. Weakling cowards, women rather than men, let us sail
      home, and leave this fellow here at Troy to stew in his own meeds
      of honour, and discover whether we were of any service to him or
      no. Achilles is a much better man than he is, and see how he has
      treated him—robbing him of his prize and keeping it himself.
      Achilles takes it meekly and shows no fight; if he did, son of
      Atreus, you would never again insult him.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-019,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,19,19,2.252,2.269,18,,,,,,,"οὐδέ τί πω σάφα ἴδμεν ὅπως ἔσται τάδε ἔργα,
ἢ εὖ ἦε κακῶς νοστήσομεν υἷες Ἀχαιῶν.
τὼ νῦν Ἀτρεΐδῃ Ἀγαμέμνονι ποιμένι λαῶν
ἧσαι ὀνειδίζων, ὅτι οἱ μάλα πολλὰ διδοῦσιν
ἥρωες Δαναοί· σὺ δὲ κερτομέων ἀγορεύεις.
ἀλλʼ ἔκ τοι ἐρέω, τὸ δὲ καὶ τετελεσμένον ἔσται·
εἴ κʼ ἔτι σʼ ἀφραίνοντα κιχήσομαι ὥς νύ περ ὧδε,
μηκέτʼ ἔπειτʼ Ὀδυσῆϊ κάρη ὤμοισιν ἐπείη,
μηδʼ ἔτι Τηλεμάχοιο πατὴρ κεκλημένος εἴην,
εἰ μὴ ἐγώ σε λαβὼν ἀπὸ μὲν φίλα εἵματα δύσω,
χλαῖνάν τʼ ἠδὲ χιτῶνα, τά τʼ αἰδῶ ἀμφικαλύπτει,
αὐτὸν δὲ κλαίοντα θοὰς ἐπὶ νῆας ἀφήσω
πεπλήγων ἀγορῆθεν ἀεικέσσι πληγῇσιν.
ὣς ἄρʼ ἔφη, σκήπτρῳ δὲ μετάφρενον ἠδὲ καὶ ὤμω
πλῆξεν· ὃ δʼ ἰδνώθη, θαλερὸν δέ οἱ ἔκπεσε δάκρυ·
σμῶδιξ δʼ αἱματόεσσα μεταφρένου ἐξυπανέστη
σκήπτρου ὕπο χρυσέου· ὃ δʼ ἄρʼ ἕζετο τάρβησέν τε,
ἀλγήσας δʼ ἀχρεῖον ἰδὼν ἀπομόρξατο δάκρυ.","Thus railed Thersites, but Ulysses at once went up to him and
      rebuked him sternly. “Check your glib tongue, Thersites,” said
      he, “and babble not a word further. Chide not with princes when
      you have none to back you. There is no viler creature come before
      Troy with the sons of Atreus. Drop this chatter about kings, and
      neither revile them nor keep harping about going home. We do not
      yet know how things are going to be, nor whether the Achaeans are
      to return with good success or evil. How dare you gibe at
      Agamemnon because the Danaans have awarded him so many prizes? I
      tell you, therefore—and it shall surely be—that if I again catch
      you talking such nonsense, I will either forfeit my own head and
      be no more called father of Telemachus, or I will take you, strip
      you stark naked, and whip you out of the assembly till you go
      blubbering back to the ships.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-020,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,20,20,2.270,2.281,12,,,,,,,"οἳ δὲ καὶ ἀχνύμενοί περ ἐπʼ αὐτῷ ἡδὺ γέλασσαν·
ὧδε δέ τις εἴπεσκεν ἰδὼν ἐς πλησίον ἄλλον·
ὢ πόποι ἦ δὴ μυρίʼ Ὀδυσσεὺς ἐσθλὰ ἔοργε
βουλάς τʼ ἐξάρχων ἀγαθὰς πόλεμόν τε κορύσσων·
νῦν δὲ τόδε μέγʼ ἄριστον ἐν Ἀργείοισιν ἔρεξεν,
ὃς τὸν λωβητῆρα ἐπεσβόλον ἔσχʼ ἀγοράων.
οὔ θήν μιν πάλιν αὖτις ἀνήσει θυμὸς ἀγήνωρ
νεικείειν βασιλῆας ὀνειδείοις ἐπέεσσιν.
ὣς φάσαν ἣ πληθύς· ἀνὰ δʼ ὃ πτολίπορθος Ὀδυσσεὺς
ἔστη σκῆπτρον ἔχων· παρὰ δὲ γλαυκῶπις Ἀθήνη
εἰδομένη κήρυκι σιωπᾶν λαὸν ἀνώγει,
ὡς ἅμα θʼ οἳ πρῶτοί τε καὶ ὕστατοι υἷες Ἀχαιῶν","On this he beat him with his staff about the back and shoulders
      till he dropped and fell a-weeping. The golden sceptre raised a
      bloody weal on his back, so he sat down frightened and in pain,
      looking foolish as he wiped the tears from his eyes. The people
      were sorry for him, yet they laughed heartily, and one would turn
      to his neighbour saying, “Ulysses has done many a good thing ere
      now in fight and council, but he never did the Argives a better
      turn than when he stopped this fellow’s mouth from prating
      further. He will give the kings no more of his insolence.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-021,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,21,21,2.282,2.286,5,,,,,,,"μῦθον ἀκούσειαν καὶ ἐπιφρασσαίατο βουλήν·
ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν·
Ἀτρεΐδη νῦν δή σε ἄναξ ἐθέλουσιν Ἀχαιοὶ
πᾶσιν ἐλέγχιστον θέμεναι μερόπεσσι βροτοῖσιν,
οὐδέ τοι ἐκτελέουσιν ὑπόσχεσιν ἥν περ ὑπέσταν","Thus said the people. Then Ulysses rose, sceptre in hand, and
      Minerva in the likeness of a herald bade the people be still,
      that those who were far off might hear him and consider his
      council. He therefore with all sincerity and goodwill addressed
      them thus:—",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-022,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,22,22,2.287,2.303,17,,,,,,,"ἐνθάδʼ ἔτι στείχοντες ἀπʼ Ἄργεος ἱπποβότοιο
Ἴλιον ἐκπέρσαντʼ εὐτείχεον ἀπονέεσθαι.
ὥς τε γὰρ ἢ παῖδες νεαροὶ χῆραί τε γυναῖκες
ἀλλήλοισιν ὀδύρονται οἶκον δὲ νέεσθαι.
ἦ μὴν καὶ πόνος ἐστὶν ἀνιηθέντα νέεσθαι·
καὶ γάρ τίς θʼ ἕνα μῆνα μένων ἀπὸ ἧς ἀλόχοιο
ἀσχαλάᾳ σὺν νηῒ πολυζύγῳ, ὅν περ ἄελλαι
χειμέριαι εἰλέωσιν ὀρινομένη τε θάλασσα·
ἡμῖν δʼ εἴνατός ἐστι περιτροπέων ἐνιαυτὸς
ἐνθάδε μιμνόντεσσι· τὼ οὐ νεμεσίζομʼ Ἀχαιοὺς
ἀσχαλάαν παρὰ νηυσὶ κορωνίσιν· ἀλλὰ καὶ ἔμπης
αἰσχρόν τοι δηρόν τε μένειν κενεόν τε νέεσθαι.
τλῆτε φίλοι, καὶ μείνατʼ ἐπὶ χρόνον ὄφρα δαῶμεν
ἢ ἐτεὸν Κάλχας μαντεύεται ἦε καὶ οὐκί.
εὖ γὰρ δὴ τόδε ἴδμεν ἐνὶ φρεσίν, ἐστὲ δὲ πάντες
μάρτυροι, οὓς μὴ κῆρες ἔβαν θανάτοιο φέρουσαι·
χθιζά τε καὶ πρωΐζʼ ὅτʼ ἐς Αὐλίδα νῆες Ἀχαιῶν","“King Agamemnon, the Achaeans are for making you a by-word among
      all mankind. They forget the promise they made you when they set
      out from Argos, that you should not return till you had sacked
      the town of Troy, and, like children or widowed women, they
      murmur and would set off homeward. True it is that they have had
      toil enough to be disheartened. A man chafes at having to stay
      away from his wife even for a single month, when he is on
      shipboard, at the mercy of wind and sea, but it is now nine long
      years that we have been kept here; I cannot, therefore, blame the
      Achaeans if they turn restive; still we shall be shamed if we go
      home empty after so long a stay—therefore, my friends, be patient
      yet a little longer that we may learn whether the prophesyings of
      Calchas were false or true.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-023,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,23,23,2.304,2.339,36,,,,,,,"ἠγερέθοντο κακὰ Πριάμῳ καὶ Τρωσὶ φέρουσαι,
ἡμεῖς δʼ ἀμφὶ περὶ κρήνην ἱεροὺς κατὰ βωμοὺς
ἕρδομεν ἀθανάτοισι τεληέσσας ἑκατόμβας
καλῇ ὑπὸ πλατανίστῳ ὅθεν ῥέεν ἀγλαὸν ὕδωρ·
ἔνθʼ ἐφάνη μέγα σῆμα· δράκων ἐπὶ νῶτα δαφοινὸς
σμερδαλέος, τόν ῥʼ αὐτὸς Ὀλύμπιος ἧκε φόως δέ,
βωμοῦ ὑπαΐξας πρός ῥα πλατάνιστον ὄρουσεν.
ἔνθα δʼ ἔσαν στρουθοῖο νεοσσοί, νήπια τέκνα,
ὄζῳ ἐπʼ ἀκροτάτῳ πετάλοις ὑποπεπτηῶτες
ὀκτώ, ἀτὰρ μήτηρ ἐνάτη ἦν ἣ τέκε τέκνα·
ἔνθʼ ὅ γε τοὺς ἐλεεινὰ κατήσθιε τετριγῶτας·
μήτηρ δʼ ἀμφεποτᾶτο ὀδυρομένη φίλα τέκνα·
τὴν δʼ ἐλελιξάμενος πτέρυγος λάβεν ἀμφιαχυῖαν.
αὐτὰρ ἐπεὶ κατὰ τέκνα φάγε στρουθοῖο καὶ αὐτήν,
τὸν μὲν ἀρίζηλον θῆκεν θεὸς ὅς περ ἔφηνε·
λᾶαν γάρ μιν ἔθηκε Κρόνου πάϊς ἀγκυλομήτεω·
ἡμεῖς δʼ ἑσταότες θαυμάζομεν οἷον ἐτύχθη.
ὡς οὖν δεινὰ πέλωρα θεῶν εἰσῆλθʼ ἑκατόμβας,
Κάλχας δʼ αὐτίκʼ ἔπειτα θεοπροπέων ἀγόρευε·
τίπτʼ ἄνεῳ ἐγένεσθε κάρη κομόωντες Ἀχαιοί;
ἡμῖν μὲν τόδʼ ἔφηνε τέρας μέγα μητίετα Ζεὺς
ὄψιμον ὀψιτέλεστον, ὅου κλέος οὔ ποτʼ ὀλεῖται.
ὡς οὗτος κατὰ τέκνα φάγε στρουθοῖο καὶ αὐτὴν
ὀκτώ, ἀτὰρ μήτηρ ἐνάτη ἦν ἣ τέκε τέκνα,
ὣς ἡμεῖς τοσσαῦτʼ ἔτεα πτολεμίξομεν αὖθι,
τῷ δεκάτῳ δὲ πόλιν αἱρήσομεν εὐρυάγυιαν.
κεῖνος τὼς ἀγόρευε· τὰ δὴ νῦν πάντα τελεῖται.
ἀλλʼ ἄγε μίμνετε πάντες ἐϋκνήμιδες Ἀχαιοὶ
αὐτοῦ εἰς ὅ κεν ἄστυ μέγα Πριάμοιο ἕλωμεν.
ὣς ἔφατʼ, Ἀργεῖοι δὲ μέγʼ ἴαχον, ἀμφὶ δὲ νῆες
σμερδαλέον κονάβησαν ἀϋσάντων ὑπʼ Ἀχαιῶν,
μῦθον ἐπαινήσαντες Ὀδυσσῆος θείοιο·
τοῖσι δὲ καὶ μετέειπε Γερήνιος ἱππότα Νέστωρ·
ὦ πόποι ἦ δὴ παισὶν ἐοικότες ἀγοράασθε
νηπιάχοις οἷς οὔ τι μέλει πολεμήϊα ἔργα.
πῇ δὴ συνθεσίαι τε καὶ ὅρκια βήσεται ἥμιν;","“All who have not since perished must remember as though it were
      yesterday or the day before, how the ships of the Achaeans were
      detained in Aulis when we were on our way hither to make war on
      Priam and the Trojans. We were ranged round about a fountain
      offering hecatombs to the gods upon their holy altars, and there
      was a fine plane-tree from beneath which there welled a stream of
      pure water. Then we saw a prodigy; for Jove sent a fearful
      serpent out of the ground, with blood-red stains upon its back,
      and it darted from under the altar on to the plane-tree. Now
      there was a brood of young sparrows, quite small, upon the
      topmost bough, peeping out from under the leaves, eight in all,
      and their mother that hatched them made nine. The serpent ate the
      poor cheeping things, while the old bird flew about lamenting her
      little ones; but the serpent threw his coils about her and caught
      her by the wing as she was screaming. Then, when he had eaten
      both the sparrow and her young, the god who had sent him made him
      become a sign; for the son of scheming Saturn turned him into
      stone, and we stood there wondering at that which had come to
      pass. Seeing, then, that such a fearful portent had broken in
      upon our hecatombs, Calchas forthwith declared to us the oracles
      of heaven. ‘Why, Achaeans,’ said he, ‘are you thus speechless?
      Jove has sent us this sign, long in coming, and long ere it be
      fulfilled, though its fame shall last for ever. As the serpent
      ate the eight fledglings and the sparrow that hatched them, which
      makes nine, so shall we fight nine years at Troy, but in the
      tenth shall take the town.’ This was what he said, and now it is
      all coming true. Stay here, therefore, all of you, till we take
      the city of Priam.”",pending_human_review,no,excluded_until_completed_review
