candidate_id,work_id,source_edition_id,translation_source_id,book,segment_index,alignment_level,proposal_method,source_start_ref,source_end_ref,source_line_count,source_editorially_deleted_line_count,target_paragraph,target_start_token,target_end_token,target_token_count,target_start_char,target_end_char,source_text,target_text,source_prepared_sha256,target_book_text_sha256,translation_prepared_sha256,proposal_status,review_status,paper_facing_eligible,analysis_status
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-034,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,34,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.371,1.388,18,0,34,3538,3703,166,20384,21336,"ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν χαλκοχιτώνων
λυσόμενός τε θύγατρα φέρων τʼ ἀπερείσιʼ ἄποινα,
στέμματʼ ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος
χρυσέῳ ἀνὰ σκήπτρῳ, καὶ λίσσετο πάντας Ἀχαιούς,
Ἀτρεΐδα δὲ μάλιστα δύω κοσμήτορε λαῶν.
ἔνθʼ ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ
αἰδεῖσθαί θʼ ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα·
ἀλλʼ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,
ἀλλὰ κακῶς ἀφίει, κρατερὸν δʼ ἐπὶ μῦθον ἔτελλε·
χωόμενος δʼ ὁ γέρων πάλιν ᾤχετο· τοῖο δʼ Ἀπόλλων
εὐξαμένου ἤκουσεν, ἐπεὶ μάλα οἱ φίλος ἦεν,
ἧκε δʼ ἐπʼ Ἀργείοισι κακὸν βέλος· οἳ δέ νυ λαοὶ
θνῇσκον ἐπασσύτεροι, τὰ δʼ ἐπῴχετο κῆλα θεοῖο
πάντῃ ἀνὰ στρατὸν εὐρὺν Ἀχαιῶν· ἄμμι δὲ μάντις
εὖ εἰδὼς ἀγόρευε θεοπροπίας ἑκάτοιο.
αὐτίκʼ ἐγὼ πρῶτος κελόμην θεὸν ἱλάσκεσθαι·
Ἀτρεΐωνα δʼ ἔπειτα χόλος λάβεν, αἶψα δʼ ἀναστὰς
ἠπείλησεν μῦθον ὃ δὴ τετελεσμένος ἐστί·","“On this the rest of the Achaeans with one voice were for
      respecting the priest and taking the ransom that he offered; but
      not so Agamemnon, who spoke fiercely to him and sent him roughly
      away. So he went back in anger, and Apollo, who loved him dearly,
      heard his prayer. Then the god sent a deadly dart upon the
      Argives, and the people died thick on one another, for the arrows
      went everywhither among the wide host of the Achaeans. At last a
      seer in the fulness of his knowledge declared to us the oracles
      of Apollo, and I was myself first to say that we should appease
      him. Whereon the son of Atreus rose in anger, and threatened that
      which he has since done. The Achaeans are now taking the girl in
      a ship to Chryse, and sending gifts of sacrifice to the god; but
      the heralds have just taken from my tent the daughter of Briseus,
      whom the Achaeans had awarded to myself.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-035,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,35,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.389,1.407,19,0,35,3704,3889,186,21344,22413,"τὴν μὲν γὰρ σὺν νηῒ θοῇ ἑλίκωπες Ἀχαιοὶ
ἐς Χρύσην πέμπουσιν, ἄγουσι δὲ δῶρα ἄνακτι·
τὴν δὲ νέον κλισίηθεν ἔβαν κήρυκες ἄγοντες
κούρην Βρισῆος τήν μοι δόσαν υἷες Ἀχαιῶν.
ἀλλὰ σὺ εἰ δύνασαί γε περίσχεο παιδὸς ἑῆος·
ἐλθοῦσʼ Οὔλυμπον δὲ Δία λίσαι, εἴ ποτε δή τι
ἢ ἔπει ὤνησας κραδίην Διὸς ἠὲ καὶ ἔργῳ.
πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσα
εὐχομένης ὅτʼ ἔφησθα κελαινεφέϊ Κρονίωνι
οἴη ἐν ἀθανάτοισιν ἀεικέα λοιγὸν ἀμῦναι,
ὁππότε μιν ξυνδῆσαι Ὀλύμπιοι ἤθελον ἄλλοι
Ἥρη τʼ ἠδὲ Ποσειδάων καὶ Παλλὰς Ἀθήνη·
ἀλλὰ σὺ τόν γʼ ἐλθοῦσα θεὰ ὑπελύσαο δεσμῶν,
ὦχʼ ἑκατόγχειρον καλέσασʼ ἐς μακρὸν Ὄλυμπον,
ὃν Βριάρεων καλέουσι θεοί, ἄνδρες δέ τε πάντες
Αἰγαίωνʼ, ὃ γὰρ αὖτε βίην οὗ πατρὸς ἀμείνων·
ὅς ῥα παρὰ Κρονίωνι καθέζετο κύδεϊ γαίων·
τὸν καὶ ὑπέδεισαν μάκαρες θεοὶ οὐδʼ ἔτʼ ἔδησαν.
τῶν νῦν μιν μνήσασα παρέζεο καὶ λαβὲ γούνων","“Help your brave son, therefore, if you are able. Go to Olympus,
      and if you have ever done him service in word or deed, implore
      the aid of Jove. Ofttimes in my father’s house have I heard you
      glory in that you alone of the immortals saved the son of Saturn
      from ruin, when the others, with Juno, Neptune, and Pallas
      Minerva would have put him in bonds. It was you, goddess, who
      delivered him by calling to Olympus the hundred-handed monster
      whom gods call Briareus, but men Aegaeon, for he is stronger even
      than his father; when therefore he took his seat all-glorious
      beside the son of Saturn, the other gods were afraid, and did not
      bind him. Go, then, to him, remind him of all this, clasp his
      knees, and bid him give succour to the Trojans. Let the Achaeans
      be hemmed in at the sterns of their ships, and perish on the
      sea-shore, that they may reap what joy they may of their king,
      and that Agamemnon may rue his blindness in offering insult to
      the foremost of the Achaeans.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-036,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,36,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.408,1.424,17,0,36,3890,4048,159,22421,23311,"αἴ κέν πως ἐθέλῃσιν ἐπὶ Τρώεσσιν ἀρῆξαι,
τοὺς δὲ κατὰ πρύμνας τε καὶ ἀμφʼ ἅλα ἔλσαι Ἀχαιοὺς
κτεινομένους, ἵνα πάντες ἐπαύρωνται βασιλῆος,
γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
ἣν ἄτην ὅ τʼ ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν.
τὸν δʼ ἠμείβετʼ ἔπειτα Θέτις κατὰ δάκρυ χέουσα·
ὤ μοι τέκνον ἐμόν, τί νύ σʼ ἔτρεφον αἰνὰ τεκοῦσα;
αἴθʼ ὄφελες παρὰ νηυσὶν ἀδάκρυτος καὶ ἀπήμων
ἧσθαι, ἐπεί νύ τοι αἶσα μίνυνθά περ οὔ τι μάλα δήν·
νῦν δʼ ἅμα τʼ ὠκύμορος καὶ ὀϊζυρὸς περὶ πάντων
ἔπλεο· τώ σε κακῇ αἴσῃ τέκον ἐν μεγάροισι.
τοῦτο δέ τοι ἐρέουσα ἔπος Διὶ τερπικεραύνῳ
εἶμʼ αὐτὴ πρὸς Ὄλυμπον ἀγάννιφον αἴ κε πίθηται.
ἀλλὰ σὺ μὲν νῦν νηυσὶ παρήμενος ὠκυπόροισι
μήνιʼ Ἀχαιοῖσιν, πολέμου δʼ ἀποπαύεο πάμπαν·
Ζεὺς γὰρ ἐς Ὠκεανὸν μετʼ ἀμύμονας Αἰθιοπῆας
χθιζὸς ἔβη κατὰ δαῖτα, θεοὶ δʼ ἅμα πάντες ἕποντο·","Thetis wept and answered, “My son, woe is me that I should have
      borne or suckled you. Would indeed that you had lived your span
      free from all sorrow at your ships, for it is all too brief;
      alas, that you should be at once short of life and long of sorrow
      above your peers: woe, therefore, was the hour in which I bore
      you; nevertheless I will go to the snowy heights of Olympus, and
      tell this tale to Jove, if he will hear our prayer: meanwhile
      stay where you are with your ships, nurse your anger against the
      Achaeans, and hold aloof from fight. For Jove went yesterday to
      Oceanus, to a feast among the Ethiopians, and the other gods went
      with him. He will return to Olympus twelve days hence; I will
      then go to his mansion paved with bronze and will beseech him;
      nor do I doubt that I shall be able to persuade him.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-037,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,37,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.425,1.440,16,0,37,4049,4200,152,23319,24210,"δωδεκάτῃ δέ τοι αὖτις ἐλεύσεται Οὔλυμπον δέ,
καὶ τότʼ ἔπειτά τοι εἶμι Διὸς ποτὶ χαλκοβατὲς δῶ,
καί μιν γουνάσομαι καί μιν πείσεσθαι ὀΐω.
ὣς ἄρα φωνήσασʼ ἀπεβήσετο, τὸν δὲ λίπʼ αὐτοῦ
χωόμενον κατὰ θυμὸν ἐϋζώνοιο γυναικὸς
τήν ῥα βίῃ ἀέκοντος ἀπηύρων· αὐτὰρ Ὀδυσσεὺς
ἐς Χρύσην ἵκανεν ἄγων ἱερὴν ἑκατόμβην.
οἳ δʼ ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο
ἱστία μὲν στείλαντο, θέσαν δʼ ἐν νηῒ μελαίνῃ,
ἱστὸν δʼ ἱστοδόκῃ πέλασαν προτόνοισιν ὑφέντες
καρπαλίμως, τὴν δʼ εἰς ὅρμον προέρεσσαν ἐρετμοῖς.
ἐκ δʼ εὐνὰς ἔβαλον, κατὰ δὲ πρυμνήσιʼ ἔδησαν·
ἐκ δὲ καὶ αὐτοὶ βαῖνον ἐπὶ ῥηγμῖνι θαλάσσης,
ἐκ δʼ ἑκατόμβην βῆσαν ἑκηβόλῳ Ἀπόλλωνι·
ἐκ δὲ Χρυσηῒς νηὸς βῆ ποντοπόροιο.
τὴν μὲν ἔπειτʼ ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺς","On this she left him, still furious at the loss of her that had
      been taken from him. Meanwhile Ulysses reached Chryse with the
      hecatomb. When they had come inside the harbour they furled the
      sails and laid them in the ship’s hold; they slackened the
      forestays, lowered the mast into its place, and rowed the ship to
      the place where they would have her lie; there they cast out
      their mooring-stones and made fast the hawsers. They then got out
      upon the sea-shore and landed the hecatomb for Apollo; Chryseis
      also left the ship, and Ulysses led her to the altar to deliver
      her into the hands of her father. “Chryses,” said he, “King
      Agamemnon has sent me to bring you back your child, and to offer
      sacrifice to Apollo on behalf of the Danaans, that we may
      propitiate the god, who has now brought sorrow upon the Argives.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-038,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,38,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.441,1.451,11,0,38,4201,4307,107,24218,24856,"πατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν·
ὦ Χρύση, πρό μʼ ἔπεμψεν ἄναξ ἀνδρῶν Ἀγαμέμνων
παῖδά τε σοὶ ἀγέμεν, Φοίβῳ θʼ ἱερὴν ἑκατόμβην
ῥέξαι ὑπὲρ Δαναῶν ὄφρʼ ἱλασόμεσθα ἄνακτα,
ὃς νῦν Ἀργείοισι πολύστονα κήδεʼ ἐφῆκεν.
ὣς εἰπὼν ἐν χερσὶ τίθει, ὃ δὲ δέξατο χαίρων
παῖδα φίλην· τοὶ δʼ ὦκα θεῷ ἱερὴν ἑκατόμβην
ἑξείης ἔστησαν ἐΰδμητον περὶ βωμόν,
χερνίψαντο δʼ ἔπειτα καὶ οὐλοχύτας ἀνέλοντο.
τοῖσιν δὲ Χρύσης μεγάλʼ εὔχετο χεῖρας ἀνασχών·
κλῦθί μευ ἀργυρότοξʼ, ὃς Χρύσην ἀμφιβέβηκας","So saying he gave the girl over to her father, who received her
      gladly, and they ranged the holy hecatomb all orderly round the
      altar of the god. They washed their hands and took up the
      barley-meal to sprinkle over the victims, while Chryses lifted up
      his hands and prayed aloud on their behalf. “Hear me,” he cried,
      “O god of the silver bow, that protectest Chryse and holy Cilla,
      and rulest Tenedos with thy might. Even as thou didst hear me
      aforetime when I prayed, and didst press hardly upon the
      Achaeans, so hear me yet again, and stay this fearful pestilence
      from the Danaans.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-039,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,39,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.452,1.470,19,0,39,4308,4485,178,24864,25871,"Κίλλαν τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις·
ἦ μὲν δή ποτʼ ἐμεῦ πάρος ἔκλυες εὐξαμένοιο,
τίμησας μὲν ἐμέ, μέγα δʼ ἴψαο λαὸν Ἀχαιῶν·
ἠδʼ ἔτι καὶ νῦν μοι τόδʼ ἐπικρήηνον ἐέλδωρ·
ἤδη νῦν Δαναοῖσιν ἀεικέα λοιγὸν ἄμυνον.
ὣς ἔφατʼ εὐχόμενος, τοῦ δʼ ἔκλυε Φοῖβος Ἀπόλλων.
αὐτὰρ ἐπεί ῥʼ εὔξαντο καὶ οὐλοχύτας προβάλοντο,
αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν,
μηρούς τʼ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν
δίπτυχα ποιήσαντες, ἐπʼ αὐτῶν δʼ ὠμοθέτησαν·
καῖε δʼ ἐπὶ σχίζῃς ὁ γέρων, ἐπὶ δʼ αἴθοπα οἶνον
λεῖβε· νέοι δὲ παρʼ αὐτὸν ἔχον πεμπώβολα χερσίν.
αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο,
μίστυλλόν τʼ ἄρα τἆλλα καὶ ἀμφʼ ὀβελοῖσιν ἔπειραν,
ὤπτησάν τε περιφραδέως, ἐρύσαντό τε πάντα.
αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα
δαίνυντʼ, οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης.
αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,
κοῦροι μὲν κρητῆρας ἐπεστέψαντο ποτοῖο,","Thus did he pray, and Apollo heard his prayer. When they had done
      praying and sprinkling the barley-meal, they drew back the heads
      of the victims and killed and flayed them. They cut out the
      thigh-bones, wrapped them round in two layers of fat, set some
      pieces of raw meat on the top of them, and then Chryses laid them
      on the wood fire and poured wine over them, while the young men
      stood near him with five-pronged spits in their hands. When the
      thigh-bones were burned and they had tasted the inward meats,
      they cut the rest up small, put the pieces upon the spits,
      roasted them till they were done, and drew them off: then, when
      they had finished their work and the feast was ready, they ate
      it, and every man had his full share, so that all were satisfied.
      As soon as they had had enough to eat and drink, pages filled the
      mixing-bowl with wine and water and handed it round, after giving
      every man his drink-offering.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-040,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,40,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.471,1.485,15,0,40,4486,4636,151,25879,26755,"νώμησαν δʼ ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν·
οἳ δὲ πανημέριοι μολπῇ θεὸν ἱλάσκοντο
καλὸν ἀείδοντες παιήονα κοῦροι Ἀχαιῶν
μέλποντες ἑκάεργον· ὃ δὲ φρένα τέρπετʼ ἀκούων.
ἦμος δʼ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,
δὴ τότε κοιμήσαντο παρὰ πρυμνήσια νηός·
ἦμος δʼ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,
καὶ τότʼ ἔπειτʼ ἀνάγοντο μετὰ στρατὸν εὐρὺν Ἀχαιῶν·
τοῖσιν δʼ ἴκμενον οὖρον ἵει ἑκάεργος Ἀπόλλων·
οἳ δʼ ἱστὸν στήσαντʼ ἀνά θʼ ἱστία λευκὰ πέτασσαν,
ἐν δʼ ἄνεμος πρῆσεν μέσον ἱστίον, ἀμφὶ δὲ κῦμα
στείρῃ πορφύρεον μεγάλʼ ἴαχε νηὸς ἰούσης·
ἣ δʼ ἔθεεν κατὰ κῦμα διαπρήσσουσα κέλευθον.
αὐτὰρ ἐπεί ῥʼ ἵκοντο κατὰ στρατὸν εὐρὺν Ἀχαιῶν,
νῆα μὲν οἵ γε μέλαιναν ἐπʼ ἠπείροιο ἔρυσσαν","Thus all day long the young men worshipped the god with song,
      hymning him and chaunting the joyous paean, and the god took
      pleasure in their voices; but when the sun went down, and it came
      on dark, they laid themselves down to sleep by the stern cables
      of the ship, and when the child of morning, rosy-fingered Dawn,
      appeared they again set sail for the host of the Achaeans. Apollo
      sent them a fair wind, so they raised their mast and hoisted
      their white sails aloft. As the sail bellied with the wind the
      ship flew through the deep blue water, and the foam hissed
      against her bows as she sped onward. When they reached the
      wide-stretching host of the Achaeans, they drew the vessel
      ashore, high and dry upon the sands, set her strong props beneath
      her, and went their ways to their own tents and ships.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-041,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,41,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.486,1.489,4,0,41,4637,4672,36,26763,26964,"ὑψοῦ ἐπὶ ψαμάθοις, ὑπὸ δʼ ἕρματα μακρὰ τάνυσσαν·
αὐτοὶ δʼ ἐσκίδναντο κατὰ κλισίας τε νέας τε.
αὐτὰρ ὃ μήνιε νηυσὶ παρήμενος ὠκυπόροισι
διογενὴς Πηλῆος υἱὸς πόδας ὠκὺς Ἀχιλλεύς·","But Achilles abode at his ships and nursed his anger. He went not
      to the honourable assembly, and sallied not forth to fight, but
      gnawed at his own heart, pining for battle and the war-cry.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-042,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,42,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.490,1.499,10,0,42,4673,4764,92,26972,27502,"οὔτέ ποτʼ εἰς ἀγορὴν πωλέσκετο κυδιάνειραν
οὔτέ ποτʼ ἐς πόλεμον, ἀλλὰ φθινύθεσκε φίλον κῆρ
αὖθι μένων, ποθέεσκε δʼ ἀϋτήν τε πτόλεμόν τε.
ἀλλʼ ὅτε δή ῥʼ ἐκ τοῖο δυωδεκάτη γένετʼ ἠώς,
καὶ τότε δὴ πρὸς Ὄλυμπον ἴσαν θεοὶ αἰὲν ἐόντες
πάντες ἅμα, Ζεὺς δʼ ἦρχε· Θέτις δʼ οὐ λήθετʼ ἐφετμέων
παιδὸς ἑοῦ, ἀλλʼ ἥ γʼ ἀνεδύσετο κῦμα θαλάσσης.
ἠερίη δʼ ἀνέβη μέγαν οὐρανὸν Οὔλυμπόν τε.
εὗρεν δʼ εὐρύοπα Κρονίδην ἄτερ ἥμενον ἄλλων
ἀκροτάτῃ κορυφῇ πολυδειράδος Οὐλύμποιο·","Now after twelve days the immortal gods came back in a body to
      Olympus, and Jove led the way. Thetis was not unmindful of the
      charge her son had laid upon her, so she rose from under the sea
      and went through great heaven with early morning to Olympus,
      where she found the mighty son of Saturn sitting all alone upon
      its topmost ridges. She sat herself down before him, and with her
      left hand seized his knees, while with her right she caught him
      under the chin, and besought him, saying:—",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-043,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,43,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.500,1.507,8,0,43,4765,4838,74,27510,27938,"καί ῥα πάροιθʼ αὐτοῖο καθέζετο, καὶ λάβε γούνων
σκαιῇ, δεξιτερῇ δʼ ἄρʼ ὑπʼ ἀνθερεῶνος ἑλοῦσα
λισσομένη προσέειπε Δία Κρονίωνα ἄνακτα·
Ζεῦ πάτερ εἴ ποτε δή σε μετʼ ἀθανάτοισιν ὄνησα
ἢ ἔπει ἢ ἔργῳ, τόδε μοι κρήηνον ἐέλδωρ·
τίμησόν μοι υἱὸν ὃς ὠκυμορώτατος ἄλλων
ἔπλετʼ· ἀτάρ μιν νῦν γε ἄναξ ἀνδρῶν Ἀγαμέμνων
ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.","“Father Jove, if I ever did you service in word or deed among the
      immortals, hear my prayer, and do honour to my son, whose life is
      to be cut short so early. King Agamemnon has dishonoured him by
      taking his prize and keeping her. Honour him then yourself,
      Olympian lord of counsel, and grant victory to the Trojans, till
      the Achaeans give my son his due and load him with riches in
      requital.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-044,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,44,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.508,1.512,5,0,44,4839,4891,53,27946,28242,"ἀλλὰ σύ πέρ μιν τῖσον Ὀλύμπιε μητίετα Ζεῦ·
τόφρα δʼ ἐπὶ Τρώεσσι τίθει κράτος ὄφρʼ ἂν Ἀχαιοὶ
υἱὸν ἐμὸν τίσωσιν ὀφέλλωσίν τέ ἑ τιμῇ.
ὣς φάτο· τὴν δʼ οὔ τι προσέφη νεφεληγερέτα Ζεύς,
ἀλλʼ ἀκέων δὴν ἧστο· Θέτις δʼ ὡς ἥψατο γούνων","Jove sat for a while silent, and without a word, but Thetis still
      kept firm hold of his knees, and besought him a second time.
      “Incline your head,” said she, “and promise me surely, or else
      deny me—for you have nothing to fear—that I may learn how greatly
      you disdain me.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-045,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,45,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.513,1.524,12,0,45,4892,5004,113,28250,28861,"ὣς ἔχετʼ ἐμπεφυυῖα, καὶ εἴρετο δεύτερον αὖτις·
νημερτὲς μὲν δή μοι ὑπόσχεο καὶ κατάνευσον
ἢ ἀπόειπʼ, ἐπεὶ οὔ τοι ἔπι δέος, ὄφρʼ ἐῢ εἰδέω
ὅσσον ἐγὼ μετὰ πᾶσιν ἀτιμοτάτη θεός εἰμι.
τὴν δὲ μέγʼ ὀχθήσας προσέφη νεφεληγερέτα Ζεύς·
ἦ δὴ λοίγια ἔργʼ ὅ τέ μʼ ἐχθοδοπῆσαι ἐφήσεις
Ἥρῃ ὅτʼ ἄν μʼ ἐρέθῃσιν ὀνειδείοις ἐπέεσσιν·
ἣ δὲ καὶ αὔτως μʼ αἰεὶ ἐν ἀθανάτοισι θεοῖσι
νεικεῖ, καί τέ μέ φησι μάχῃ Τρώεσσιν ἀρήγειν.
ἀλλὰ σὺ μὲν νῦν αὖτις ἀπόστιχε μή τι νοήσῃ
Ἥρη· ἐμοὶ δέ κε ταῦτα μελήσεται ὄφρα τελέσσω·
εἰ δʼ ἄγε τοι κεφαλῇ κατανεύσομαι ὄφρα πεποίθῃς·","At this Jove was much troubled and answered, “I shall have
      trouble if you set me quarrelling with Juno, for she will provoke
      me with her taunting speeches; even now she is always railing at
      me before the other gods and accusing me of giving aid to the
      Trojans. Go back now, lest she should find out. I will consider
      the matter, and will bring it about as you wish. See, I incline
      my head that you may believe me. This is the most solemn promise
      that I can give to any god. I never recall my word, or deceive,
      or fail to do what I say, when I have nodded my head.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
